sku,product_name,price,category,quantity,brand,description,supplier,warranty_period,stock_status
60453532,Contraption,135.71,Grocery,50.0,BrandC,Least remember civil individual ok place raise.,SupplierX,2 years,Limited
,Contraption,22.16,Toys,14.0,BrandB,Discussion everything mission result cold.,,3 years,In Stock
30380110,Widget,347.56,Electronics,43.0,BrandD,Pm job number lay modern tree food knowledge.,SupplierZ,1 years,In Stock
35470960,Widget,119.37,Clothing,,BrandB,While pattern model treat discover trip feeling.,,1 years,Limited
24471015,Widget,150.82,,8.0,BrandC,Everybody carry buy recent back move.,SupplierY,3 years,Limited
82266073,Thingamajig,260.24,Toys,,BrandD,Break fine join student church.,SupplierY,2 years,Limited
54337282,Whatchamacallit,425.51,Books,38.0,,Sit occur ok phone window old long.,SupplierY,3 years,Limited
15485861,Doohickey,81.9,Electronics,46.0,BrandD,Cover outside long list seek.,,3 years,In Stock
77751270,Whatchamacallit,305.85,Books,10.0,BrandA,Surface sea ask rather enough speak.,SupplierZ,3 years,Limited
16486027,Contraption,419.22,Toys,3.0,BrandB,Fire themselves south fight speech throw citizen.,SupplierX,2 years,Out of Stock
00573702,Thingamajig,112.45,Clothing,18.0,BrandB,Affect plan place production generation.,,3 years,Out of Stock
95768809,Gadget,80.97,Grocery,19.0,BrandA,Believe term major without fish science by.,SupplierX,1 years,Limited
57430553,Thingamajig,,Electronics,95.0,,Father themselves cell cup. Cold head crime only.,SupplierX,3 years,Out of Stock
62188739,Whatchamacallit,466.47,Clothing,75.0,BrandC,Yeah international never.,SupplierY,1 years,Limited
05256143,Widget,81.52,Grocery,57.0,BrandB,Use stock image deep evidence.,SupplierZ,2 years,
61696600,Thingamajig,386.47,Toys,7.0,,Smile support area would.,SupplierZ,1 years,In Stock
79025256,Widget,,Grocery,51.0,BrandC,,SupplierX,2 years,Out of Stock
44523251,Whatchamacallit,434.52,,81.0,BrandD,,SupplierX,1 years,
,Contraption,,Clothing,2.0,BrandA,Behind agency weight house sign if.,SupplierY,2 years,Limited
82825898,Thingamajig,62.55,Toys,13.0,BrandB,Provide specific factor leader.,SupplierZ,2 years,In Stock
79189552,Doohickey,24.81,Grocery,,BrandC,The bring story base.,SupplierY,1 years,Out of Stock
41336755,Contraption,440.18,Clothing,98.0,BrandC,Born team structure far four next.,SupplierY,3 years,Limited
26046600,Gadget,353.92,Home,63.0,BrandB,Man community chance.,SupplierZ,2 years,Out of Stock
35643258,Whatchamacallit,229.06,Home,71.0,BrandD,Anything in ready. Then whole receive cause.,SupplierZ,2 years,In Stock
53914323,Gadget,174.06,Clothing,98.0,BrandB,,SupplierX,2 years,In Stock
35016526,Contraption,423.95,,7.0,BrandA,Until decide color later.,SupplierY,3 years,Out of Stock
93248785,Whatchamacallit,88.93,Home,56.0,,Camera high address.,SupplierX,3 years,Out of Stock
70966695,Whatchamacallit,287.26,Clothing,31.0,BrandB,Month program write mouth think available.,SupplierY,2 years,Limited
50184125,Thingamajig,364.04,Books,25.0,BrandD,Yes special yard someone.,SupplierX,3 years,In Stock
59684237,Widget,,Grocery,97.0,BrandC,And represent inside ago matter.,SupplierX,3 years,Limited
,Contraption,35.21,,94.0,BrandD,Person lawyer range sell mother capital.,SupplierX,1 years,
69038129,Gadget,378.36,Electronics,13.0,BrandD,Stuff education play food.,SupplierY,3 years,In Stock
77347350,Contraption,481.09,Books,61.0,,Glass something week recognize Democrat.,SupplierX,,Out of Stock
20650810,Whatchamacallit,31.07,Home,52.0,,These difficult blood Mrs future perhaps.,SupplierZ,3 years,In Stock
91877130,Thingamajig,263.45,Home,6.0,BrandD,Set understand case director everyone big.,SupplierZ,3 years,Limited
91625571,Gadget,491.33,Electronics,95.0,BrandA,Stop cultural school value.,SupplierX,2 years,In Stock
,Doohickey,362.71,Clothing,46.0,BrandB,Most hour figure beyond may.,SupplierX,3 years,Limited
71141961,Thingamajig,389.41,Toys,93.0,BrandA,Life peace agency.,SupplierX,3 years,Out of Stock
73180500,Widget,295.14,Books,79.0,BrandC,Act risk huge wife.,SupplierZ,2 years,Limited
37550080,,82.02,Books,,BrandD,Check child pattern two study real cause.,SupplierZ,3 years,Out of Stock
69141904,Contraption,479.67,Electronics,64.0,BrandC,Sport case radio upon suggest available.,SupplierZ,3 years,In Stock
93134477,Thingamajig,442.87,Electronics,16.0,BrandD,Attention though national together gun.,SupplierY,2 years,In Stock
41838037,Whatchamacallit,368.19,Books,68.0,BrandD,Receive room even fill address free oil.,SupplierY,,In Stock
84430007,Doohickey,412.68,Grocery,100.0,BrandD,Discuss computer maybe play.,SupplierX,1 years,Out of Stock
95454023,Doohickey,203.89,Electronics,,,Character improve candidate people speak.,SupplierX,3 years,In Stock
72024973,Doohickey,468.28,Clothing,5.0,BrandD,Movie lose ball home can really add.,SupplierZ,1 years,In Stock
17490832,Gadget,24.39,Home,47.0,BrandA,Girl discussion method firm.,SupplierX,2 years,In Stock
98970179,Doohickey,27.4,Grocery,87.0,BrandD,Best third hour science cultural race fight.,SupplierX,1 years,Limited
,Contraption,310.78,Books,85.0,BrandD,Peace fish executive available.,SupplierZ,3 years,Out of Stock
84142580,Whatchamacallit,179.04,Home,38.0,BrandA,Let shake church expect.,SupplierX,,In Stock
85413139,,,,84.0,BrandD,Tell skin subject wonder course.,SupplierZ,,Out of Stock
32320534,Doohickey,474.75,Home,16.0,BrandD,Image language road much.,SupplierZ,1 years,Limited
30500471,Thingamajig,465.98,Electronics,,BrandD,Computer any history bad.,SupplierX,2 years,Limited
41352168,Doohickey,79.97,Grocery,74.0,,Attention race now discover.,SupplierY,1 years,In Stock
45391842,Contraption,37.25,Clothing,88.0,BrandC,Computer whom song.,SupplierY,2 years,Out of Stock
,Gadget,302.58,Books,60.0,BrandB,Blood expert true.,SupplierY,1 years,In Stock
22089847,Widget,399.42,,24.0,BrandC,Language push season by care office.,SupplierY,3 years,In Stock
11202622,Thingamajig,497.06,,35.0,BrandC,Tv create research rule impact.,SupplierZ,3 years,In Stock
80342731,Widget,328.25,,63.0,BrandC,Pattern industry once hope care phone.,SupplierZ,3 years,In Stock
51398330,Doohickey,375.71,Clothing,73.0,BrandA,Blood defense figure summer dark.,SupplierX,2 years,Limited
45786631,Whatchamacallit,278.12,Books,13.0,BrandD,Report cause money without start.,SupplierZ,1 years,Limited
77139917,Widget,62.43,Clothing,13.0,BrandC,Mind upon physical police same situation.,SupplierZ,2 years,In Stock
49083347,Thingamajig,32.25,Home,91.0,BrandB,Offer that friend across as including.,SupplierY,3 years,Limited
61436664,Gadget,,Grocery,61.0,BrandD,Staff artist sense of drive.,SupplierY,,In Stock
04934769,Widget,403.35,Electronics,57.0,BrandA,During kind deal item teach.,,2 years,Out of Stock
64117959,Widget,36.51,Clothing,98.0,BrandD,,SupplierX,2 years,In Stock
37469597,Gadget,85.29,Electronics,48.0,BrandA,Result product despite free exactly young begin.,SupplierZ,3 years,Out of Stock
41455463,Widget,285.47,Books,48.0,BrandA,Attorney table check section.,SupplierZ,1 years,In Stock
68053277,Widget,313.18,Clothing,43.0,BrandA,Sense effect Republican turn when able.,,3 years,Limited
81013777,,83.57,Electronics,19.0,BrandA,Realize quickly use us.,SupplierZ,3 years,In Stock
89127735,Whatchamacallit,374.06,Clothing,45.0,BrandA,,SupplierZ,3 years,Out of Stock
46381064,Thingamajig,,Grocery,89.0,BrandB,Hear bar interview age power always draw billion.,SupplierZ,3 years,In Stock
27041437,,496.1,,77.0,BrandB,Now off computer cell far.,,3 years,In Stock
,,457.36,Clothing,10.0,BrandB,Far nice might end firm painting foreign.,SupplierY,2 years,Limited
80721420,Widget,21.28,Clothing,56.0,BrandD,Any thing responsibility result.,SupplierY,3 years,In Stock
40121680,Gadget,359.49,Grocery,39.0,BrandB,Appear tax now. First now voice bar edge attack.,SupplierY,2 years,
49151138,Thingamajig,476.23,Electronics,71.0,BrandB,Ahead society present economy process long.,,,
23835634,Contraption,362.51,Books,27.0,BrandB,Father will tax stuff test.,SupplierX,2 years,In Stock
73442066,Thingamajig,337.09,Clothing,72.0,BrandC,Doctor position any after dog air.,SupplierX,3 years,In Stock
,Contraption,,Electronics,25.0,,Fall himself commercial.,SupplierY,,In Stock
94980066,Contraption,,Clothing,36.0,BrandD,Red miss its campaign system hand.,,1 years,In Stock
60496928,Widget,,Toys,48.0,BrandB,Government process fund read month president.,,1 years,
39640215,Thingamajig,96.04,Home,,BrandC,,SupplierY,1 years,In Stock
84172051,Doohickey,414.22,Books,58.0,BrandB,Page also civil tough themselves marriage.,SupplierX,2 years,In Stock
,Widget,,,45.0,BrandA,Power program animal. Class machine impact box.,SupplierX,2 years,Limited
70247831,Whatchamacallit,246.84,Home,37.0,BrandB,Half pick maybe very indeed account player.,SupplierY,2 years,Out of Stock
23925014,Whatchamacallit,424.86,Books,57.0,BrandB,Agency glass they production.,SupplierZ,2 years,Out of Stock
42857815,Doohickey,249.93,Home,68.0,BrandC,,SupplierZ,2 years,Out of Stock
07988745,Whatchamacallit,219.15,Clothing,55.0,BrandD,A general foot actually property after.,SupplierX,3 years,Out of Stock
90987762,Thingamajig,101.66,,88.0,BrandC,Tree very its unit attack as.,SupplierX,1 years,Out of Stock
48025614,,497.84,Clothing,91.0,BrandA,If base worry brother.,SupplierZ,3 years,In Stock
62588157,Gadget,,,51.0,BrandB,Western present agency deep.,SupplierX,1 years,In Stock
,Doohickey,330.19,Electronics,79.0,BrandB,Start improve political among agent.,SupplierZ,3 years,Out of Stock
45079238,Gadget,,Home,36.0,BrandB,Both cover pick single.,SupplierX,1 years,Out of Stock
01010633,Widget,111.68,Books,80.0,BrandC,All believe score maybe service.,,3 years,In Stock
90435133,Doohickey,,Clothing,24.0,BrandD,Reach million international at.,SupplierZ,2 years,
81489787,Whatchamacallit,66.44,Toys,27.0,BrandD,Condition far job himself color.,SupplierY,1 years,In Stock
14543135,,345.46,Toys,,,According space improve enjoy hot somebody.,,1 years,Limited
75921279,Thingamajig,272.47,Electronics,74.0,BrandD,Yourself blue drop eight today name.,SupplierY,1 years,Limited
,Doohickey,,Books,90.0,,Can pattern worker would note strategy.,SupplierZ,1 years,In Stock
28960287,Doohickey,341.21,Electronics,41.0,BrandC,Decide special manage sort scene wish door loss.,SupplierY,1 years,Out of Stock
37702106,,460.23,,14.0,BrandA,Serve none lot common.,SupplierZ,1 years,In Stock
62880244,Whatchamacallit,424.15,Home,22.0,BrandA,Whole civil rather win.,SupplierX,1 years,Limited
44087210,Widget,413.82,Home,8.0,BrandC,Direction wife best. Time three thousand close.,SupplierZ,3 years,In Stock
80915867,Contraption,281.87,Electronics,89.0,BrandA,Serve style point answer bill.,,2 years,Limited
62749862,Thingamajig,119.54,Grocery,62.0,BrandC,Rise nearly half check.,SupplierX,1 years,Out of Stock
55966252,Thingamajig,119.73,Books,9.0,BrandC,,SupplierZ,2 years,Limited
,Widget,399.05,Grocery,20.0,BrandC,Reach reason section thought blue part arrive.,SupplierX,,In Stock
23883260,Gadget,321.62,Grocery,8.0,BrandB,After article find art part value.,SupplierX,3 years,
42976714,Whatchamacallit,101.63,Electronics,82.0,BrandC,Begin score for event six.,SupplierY,,In Stock
67609130,,33.48,Electronics,8.0,BrandA,Quite yeah science early since check.,SupplierY,1 years,Out of Stock
74337507,Doohickey,,,53.0,BrandB,Activity window coach body peace.,SupplierZ,1 years,Out of Stock
10824030,Thingamajig,319.9,Grocery,35.0,,Oil create every program indeed.,SupplierX,,Limited
58634202,Gadget,472.69,Electronics,42.0,BrandC,Very gas compare letter.,SupplierY,3 years,Limited
31984393,Doohickey,155.75,Clothing,84.0,BrandB,Federal step there under.,SupplierZ,3 years,Out of Stock
29307654,Thingamajig,204.78,Books,45.0,BrandC,Appear country clearly outside.,SupplierY,1 years,In Stock
65401347,Thingamajig,216.65,Home,52.0,BrandC,Dream win drug possible land material strong.,SupplierY,3 years,Limited
99825690,Contraption,386.99,Grocery,14.0,BrandD,Prevent take particular green.,SupplierZ,,In Stock
79922043,Contraption,233.75,Home,87.0,BrandD,Science pass respond agent.,SupplierZ,,Limited
08038043,Thingamajig,94.66,Toys,63.0,BrandA,House whether event down.,SupplierX,3 years,Out of Stock
94964578,Doohickey,65.15,Clothing,10.0,BrandB,Help task week decision environmental service.,SupplierZ,1 years,In Stock
53235169,Contraption,307.83,Books,53.0,BrandA,,SupplierY,,In Stock
55530859,Contraption,88.58,Grocery,41.0,BrandD,,SupplierY,3 years,Out of Stock
46833556,,,Clothing,20.0,BrandC,During cold anyone need late.,SupplierY,,Limited
42283409,Doohickey,216.61,Toys,,BrandB,Girl office before end born on their season.,SupplierZ,1 years,Out of Stock
22958228,Thingamajig,391.49,Clothing,81.0,BrandD,Three particular simply leave.,SupplierZ,,Out of Stock
90599323,Thingamajig,108.68,,26.0,BrandA,Month west total spend still.,SupplierY,2 years,
64630403,Doohickey,19.62,Toys,85.0,BrandB,Recent door same so every range fall between.,SupplierY,3 years,Out of Stock
36817009,Widget,269.22,Grocery,19.0,BrandA,Involve recently after she trial field us.,SupplierZ,,In Stock
82657918,Thingamajig,,Electronics,,BrandA,,SupplierY,3 years,Out of Stock
61467767,Doohickey,321.76,Books,28.0,,Pull case national maintain so individual that.,SupplierZ,3 years,In Stock
48903813,Doohickey,378.41,Grocery,78.0,BrandB,Old the listen exist begin prevent if.,SupplierX,2 years,Limited
,Thingamajig,228.28,Clothing,69.0,,,SupplierX,1 years,In Stock
,Gadget,354.55,Electronics,85.0,BrandD,In learn people hair major suggest.,,3 years,Limited
27276082,Contraption,218.91,Books,69.0,BrandB,Professional although with story spend each I.,SupplierX,2 years,Out of Stock
11781783,Doohickey,,Clothing,,BrandC,International investment value nice let loss.,SupplierZ,3 years,Limited
11208204,,428.99,Electronics,15.0,BrandC,Key southern close side.,SupplierZ,3 years,In Stock
25676303,Doohickey,202.87,Grocery,63.0,BrandA,Travel image reality its.,SupplierX,3 years,Out of Stock
90336614,,293.2,Toys,30.0,BrandD,Now fire where major.,SupplierZ,1 years,Limited
60477293,Whatchamacallit,,Books,7.0,BrandB,Floor answer identify data. Need old message.,SupplierZ,2 years,Out of Stock
,Contraption,308.89,Electronics,1.0,,Religious skin common establish company party.,,2 years,Out of Stock
77137128,Widget,227.0,Books,13.0,BrandC,Hand blue share page detail. Most war prevent.,SupplierX,3 years,Out of Stock
06087661,Widget,150.43,Clothing,84.0,BrandA,Mention each main surface yard.,SupplierX,1 years,In Stock
40073095,Whatchamacallit,189.75,Electronics,2.0,BrandA,Memory central short chair.,SupplierX,1 years,Limited
65680971,Widget,296.15,Books,96.0,BrandD,Might relate never box take against agent.,,2 years,Limited
21404597,Thingamajig,290.4,Electronics,82.0,BrandD,Approach stock meeting clear build tree.,SupplierY,1 years,
64800110,Gadget,197.49,Home,71.0,BrandC,Born big peace his soldier.,SupplierY,2 years,In Stock
58596364,Widget,127.16,,74.0,BrandA,Often onto tell window organization.,SupplierX,2 years,In Stock
67577903,Gadget,,Clothing,19.0,BrandA,Even dark lot friend local.,SupplierZ,,In Stock
19765044,Contraption,441.25,Home,62.0,BrandC,Practice else charge by.,SupplierX,1 years,Limited
,Contraption,365.75,Home,26.0,BrandB,Son else easy. Learn until spring.,,2 years,Limited
80326021,Thingamajig,493.44,Toys,12.0,BrandB,Attention good collection.,SupplierY,1 years,Limited
96905210,Widget,111.69,Toys,35.0,BrandD,Dog rather community our. Hand just learn.,SupplierY,1 years,In Stock
29007738,,233.58,Grocery,91.0,BrandD,Language loss rather assume parent amount.,,,Limited
53959614,Gadget,246.75,Clothing,,BrandA,Over after major idea sea dinner throughout.,SupplierX,3 years,Limited
,,75.41,Electronics,44.0,BrandB,,SupplierY,2 years,In Stock
08770608,Contraption,302.96,Home,92.0,BrandD,Better these remember into strategy source.,SupplierY,2 years,Limited
45675065,,274.85,,34.0,BrandB,Security age also skin throw.,SupplierZ,1 years,Limited
01972696,Whatchamacallit,73.97,Grocery,51.0,BrandA,Bank response field easy be.,SupplierX,1 years,Out of Stock
07739798,Doohickey,302.3,Books,12.0,BrandB,Make major town rest resource feeling speak.,SupplierY,1 years,In Stock
77608680,Widget,459.07,Clothing,96.0,BrandA,Still drug return seek.,SupplierX,1 years,Limited
87081022,Gadget,154.89,Toys,5.0,BrandD,Leg hot toward somebody book thus car.,SupplierX,3 years,Limited
38769290,,290.17,Grocery,38.0,BrandB,Ask lay treatment Republican him rest plan vote.,SupplierY,2 years,In Stock
06579722,Gadget,246.15,Home,37.0,BrandD,Perform member everyone production simply under.,SupplierY,1 years,Out of Stock
09013049,Widget,255.58,Books,73.0,BrandB,Room something know.,SupplierY,1 years,In Stock
55452366,Whatchamacallit,153.87,Books,1.0,BrandD,Dark upon vote appear.,SupplierX,1 years,In Stock
24908092,Contraption,,Electronics,16.0,BrandA,Religious look ground.,SupplierY,2 years,Limited
45044922,Whatchamacallit,,Books,,BrandC,Even ten skin east.,SupplierY,2 years,In Stock
11315285,Contraption,56.61,Clothing,6.0,BrandD,,SupplierX,1 years,
66024767,Whatchamacallit,,Electronics,,BrandD,World painting information role message.,SupplierY,,
81952878,Gadget,174.46,Grocery,88.0,,Pass I reveal character affect.,SupplierZ,,Limited
92971264,Contraption,234.54,Grocery,51.0,BrandC,,SupplierX,1 years,Out of Stock
89854068,Gadget,94.72,Books,28.0,BrandB,None crime through cause blood current effect.,SupplierX,3 years,Out of Stock
94311938,Contraption,126.06,Grocery,,BrandB,,,2 years,Out of Stock
